path,name,folder,ext,lines,size_bytes
emubro-resources/emulators/win-8.png,win-8.png,emubro-resources,png,0,528
emubro-resources/emulators/win-xp.png,win-xp.png,emubro-resources,png,0,1982
emubro-resources/emulators/windows-shell.png,windows-shell.png,emubro-resources,png,0,528
emubro-resources/emulators/winfellow.png,winfellow.png,emubro-resources,png,0,2412
emubro-resources/emulators/winuae.png,winuae.png,emubro-resources,png,0,53393
emubro-resources/emulators/xenia.png,xenia.png,emubro-resources,png,0,2814
emubro-resources/emulators/xeon.png,xeon.png,emubro-resources,png,0,380
emubro-resources/emulators/xqemu.png,xqemu.png,emubro-resources,png,0,521
emubro-resources/emulators/yuzu.png,yuzu.png,emubro-resources,png,0,1167
emubro-resources/emulators/z26.png,z26.png,emubro-resources,png,0,141
emubro-resources/emulators/zsnes-2.png,zsnes-2.png,emubro-resources,png,0,3311
emubro-resources/emulators/zsnes.png,zsnes.png,emubro-resources,png,0,3650
emubro-resources/platforms/2ds/logos/default.png,default.png,emubro-resources,png,0,397
emubro-resources/platforms/3ds/covers/default.jpg,default.jpg,emubro-resources,jpg,0,11962
emubro-resources/platforms/3ds/emulators/null/logo/default.png,default.png,emubro-resources,png,0,369
emubro-resources/platforms/3ds/logos/default.png,default.png,emubro-resources,png,0,607
emubro-resources/platforms/amiga/logos/default.png,default.png,emubro-resources,png,0,2412
emubro-resources/platforms/android/covers/default.jpg,default.jpg,emubro-resources,jpg,0,7098
emubro-resources/platforms/android/logos/default.png,default.png,emubro-resources,png,0,686
emubro-resources/platforms/atari-st/covers/default.jpg,default.jpg,emubro-resources,jpg,0,1755
emubro-resources/platforms/atari-st/logos/default.png,default.png,emubro-resources,png,0,1790
emubro-resources/platforms/atari/logos/default.png,default.png,emubro-resources,png,0,1790
emubro-resources/platforms/atari2600/covers/default.jpg,default.jpg,emubro-resources,jpg,0,1755
emubro-resources/platforms/atari2600/logos/default.png,default.png,emubro-resources,png,0,1147
emubro-resources/platforms/atari5200/covers/default.jpg,default.jpg,emubro-resources,jpg,0,1755
emubro-resources/platforms/atari5200/logos/default.png,default.png,emubro-resources,png,0,4506
emubro-resources/platforms/atari7800/covers/default.jpg,default.jpg,emubro-resources,jpg,0,1755
emubro-resources/platforms/atari7800/logos/default.png,default.png,emubro-resources,png,0,4627
emubro-resources/platforms/dreamcast/covers/default.jpg,default.jpg,emubro-resources,jpg,0,8318
emubro-resources/platforms/dreamcast/logos/dc-blue.png,dc-blue.png,emubro-resources,png,0,1810
emubro-resources/platforms/dreamcast/logos/default.png,default.png,emubro-resources,png,0,1760
emubro-resources/platforms/gameboy/covers/default.jpg,default.jpg,emubro-resources,jpg,0,140702
emubro-resources/platforms/gameboy/covers/gbc.jpg,gbc.jpg,emubro-resources,jpg,0,13206
emubro-resources/platforms/gameboy/covers/manual-6-1772336631961.jpg,manual-6-1772336631961.jpg,emubro-resources,jpg,0,186724
emubro-resources/platforms/gameboy/emulators/null/logo/default.png,default.png,emubro-resources,png,0,292
emubro-resources/platforms/gameboy/logos/default.png,default.png,emubro-resources,png,0,1214
emubro-resources/platforms/gameboy/logos/gbc.png,gbc.png,emubro-resources,png,0,1133
emubro-resources/platforms/gba/covers/default.jpg,default.jpg,emubro-resources,jpg,0,8699
emubro-resources/platforms/gba/emulators/null/logo/default.png,default.png,emubro-resources,png,0,292
emubro-resources/platforms/gba/logos/default.png,default.png,emubro-resources,png,0,1405
emubro-resources/platforms/gcn/covers/default.jpg,default.jpg,emubro-resources,jpg,0,13161
emubro-resources/platforms/gcn/emulators/null/logo/default.png,default.png,emubro-resources,png,0,369
emubro-resources/platforms/gcn/logos/default.png,default.png,emubro-resources,png,0,1635
emubro-resources/platforms/ios/logos/default.png,default.png,emubro-resources,png,0,496
emubro-resources/platforms/ios/logos/ios-blue.png,ios-blue.png,emubro-resources,png,0,1836
emubro-resources/platforms/n64/covers/default.jpg,default.jpg,emubro-resources,jpg,0,11128
emubro-resources/platforms/n64/emulators/null/logo/default.png,default.png,emubro-resources,png,0,978
emubro-resources/platforms/n64/logos/default.png,default.png,emubro-resources,png,0,1246
emubro-resources/platforms/nds/covers/default.jpg,default.jpg,emubro-resources,jpg,0,21787
emubro-resources/platforms/nds/emulators/null/logo/default.png,default.png,emubro-resources,png,0,225
emubro-resources/platforms/nds/logos/default.png,default.png,emubro-resources,png,0,408
emubro-resources/platforms/nds/logos/nds-text.png,nds-text.png,emubro-resources,png,0,576
emubro-resources/platforms/nes/covers/default.jpg,default.jpg,emubro-resources,jpg,0,190191
emubro-resources/platforms/nes/emulators/null/logo/default.png,default.png,emubro-resources,png,0,895
emubro-resources/platforms/nes/logos/default.png,default.png,emubro-resources,png,0,881
emubro-resources/platforms/ps2/covers/default.jpg,default.jpg,emubro-resources,jpg,0,36312
emubro-resources/platforms/ps2/covers/SLES-51697.jpg,SLES-51697.jpg,emubro-resources,jpg,0,143781
emubro-resources/platforms/ps2/emulators/null/logo/default.png,default.png,emubro-resources,png,0,641
emubro-resources/platforms/ps2/logos/default.png,default.png,emubro-resources,png,0,448
emubro-resources/platforms/ps2/logos/ps2-text.png,ps2-text.png,emubro-resources,png,0,485
emubro-resources/platforms/ps3/covers/default.jpg,default.jpg,emubro-resources,jpg,0,11297
emubro-resources/platforms/ps3/emulators/null/logo/default.png,default.png,emubro-resources,png,0,619
emubro-resources/platforms/ps3/logos/default.png,default.png,emubro-resources,png,0,561
emubro-resources/platforms/psp/covers/default.jpg,default.jpg,emubro-resources,jpg,0,10287
emubro-resources/platforms/psp/emulators/null/logo/default.png,default.png,emubro-resources,png,0,234
emubro-resources/platforms/psp/logos/default.png,default.png,emubro-resources,png,0,1062
emubro-resources/platforms/psx/covers/default.jpg,default.jpg,emubro-resources,jpg,0,11850
emubro-resources/platforms/psx/covers/SCES-02104.jpg,SCES-02104.jpg,emubro-resources,jpg,0,47231
emubro-resources/platforms/psx/covers/SCUS-94467.jpg,SCUS-94467.jpg,emubro-resources,jpg,0,61108
emubro-resources/platforms/psx/emulators/duckstation-qt-x64-releaseltcg/logo/default.png,default.png,emubro-resources,png,0,654
emubro-resources/platforms/psx/emulators/null/logo/default.png,default.png,emubro-resources,png,0,224
emubro-resources/platforms/psx/logos/default.png,default.png,emubro-resources,png,0,1222
emubro-resources/platforms/saturn/logos/default.png,default.png,emubro-resources,png,0,2413
emubro-resources/platforms/scummvm/logos/default.png,default.png,emubro-resources,png,0,1608
emubro-resources/platforms/snes/covers/default.jpg,default.jpg,emubro-resources,jpg,0,193463
emubro-resources/platforms/snes/emulators/bsnes/logo/default.png,default.png,emubro-resources,png,0,453
emubro-resources/platforms/snes/emulators/null/logo/default.png,default.png,emubro-resources,png,0,244
emubro-resources/platforms/snes/logos/default.png,default.png,emubro-resources,png,0,995
emubro-resources/platforms/switch/covers/default.jpg,default.jpg,emubro-resources,jpg,0,11014
emubro-resources/platforms/switch/emulators/null/logo/default.png,default.png,emubro-resources,png,0,365
emubro-resources/platforms/switch/logos/default.png,default.png,emubro-resources,png,0,1077
emubro-resources/platforms/wii-u/covers/default.jpg,default.jpg,emubro-resources,jpg,0,27816
emubro-resources/platforms/wii-u/emulators/null/logo/default.png,default.png,emubro-resources,png,0,766
emubro-resources/platforms/wii-u/logos/default.png,default.png,emubro-resources,png,0,780
emubro-resources/platforms/wii/covers/default.jpg,default.jpg,emubro-resources,jpg,0,16504
emubro-resources/platforms/wii/emulators/null/logo/default.png,default.png,emubro-resources,png,0,461
emubro-resources/platforms/wii/logos/default.png,default.png,emubro-resources,png,0,884
emubro-resources/platforms/windows/covers/default.jpg,default.jpg,emubro-resources,jpg,0,12900
emubro-resources/platforms/windows/logos/default.png,default.png,emubro-resources,png,0,528
emubro-resources/platforms/windows/logos/win-xp.png,win-xp.png,emubro-resources,png,0,1982
emubro-resources/platforms/xbox/logos/default.png,default.png,emubro-resources,png,0,1304
emubro-resources/platforms/xbox360/emulators/null/logo/default.png,default.png,emubro-resources,png,0,417
emubro-resources/platforms/xbox360/logos/default.png,default.png,emubro-resources,png,0,2502
favicon.ico,favicon.ico,Root,ico,0,270398
icon.png,icon.png,Root,png,0,61744
logo.png,logo.png,Root,png,0,37922
resources/MultiMonitorTool.exe,MultiMonitorTool.exe,resources,exe,0,162304
tmp-start-err.log,tmp-start-err.log,Root,log,0,0
